#node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
ATP6V0B	ATP6V1G1	9606.ENSP00000434729	9606.ENSP00000363162	0	0	0	0	0.145	0.414	0.900	0.830	0.990
ATP6V0B	ATP6V1C1	9606.ENSP00000434729	9606.ENSP00000379203	0	0	0	0	0.227	0.414	0.900	0.815	0.990
ATP6V0B	ATP6V0E2	9606.ENSP00000434729	9606.ENSP00000411672	0	0	0	0	0.154	0	0.900	0.740	0.976
ATP6V0B	ATP6V0E1	9606.ENSP00000434729	9606.ENSP00000429690	0	0	0	0	0.185	0	0.900	0.669	0.970
ATP6V0C	ATP6V1D	9606.ENSP00000329757	9606.ENSP00000216442	0.154	0	0.214	0	0.523	0.700	0.900	0.824	0.997
ATP6V0C	ATP6V1B1	9606.ENSP00000329757	9606.ENSP00000234396	0.093	0	0	0	0.202	0.564	0.900	0.835	0.993
ATP6V0C	ATP6V1E1	9606.ENSP00000329757	9606.ENSP00000253413	0.093	0	0	0	0.144	0.414	0.900	0.764	0.987
ATP6V0C	VAMP8	9606.ENSP00000329757	9606.ENSP00000263864	0	0	0	0	0.058	0.157	0.900	0.076	0.916
ATP6V0C	TCIRG1	9606.ENSP00000329757	9606.ENSP00000265686	0.074	0	0	0	0.100	0.372	0.900	0.768	0.985
ATP6V0C	ATP6V1C2	9606.ENSP00000329757	9606.ENSP00000272238	0	0	0	0	0.143	0.718	0.900	0.785	0.994
ATP6V0C	ATP6V1A	9606.ENSP00000329757	9606.ENSP00000273398	0.154	0	0	0	0.160	0.692	0.900	0.870	0.996
ATP6V0C	ATP6V0D2	9606.ENSP00000329757	9606.ENSP00000285393	0.093	0	0	0	0.188	0.959	0.900	0.776	0.999
ATP6V0C	ATP6V0D1	9606.ENSP00000329757	9606.ENSP00000290949	0.093	0	0	0	0.304	0.921	0.900	0.834	0.999
ATP6V0C	PSEN1	9606.ENSP00000329757	9606.ENSP00000326366	0	0	0	0	0.061	0	0.900	0.041	0.902
ATP6V0C	VPS11	9606.ENSP00000329757	9606.ENSP00000481126	0	0	0	0	0.104	0	0	0.430	0.468
ATP6V0C	PSAP	9606.ENSP00000329757	9606.ENSP00000378394	0	0	0	0	0.097	0	0.900	0.119	0.913
ATP6V0C	LAMP2	9606.ENSP00000329757	9606.ENSP00000408411	0	0	0	0	0.088	0	0.900	0.241	0.924
ATP6V0C	LAMTOR2	9606.ENSP00000329757	9606.ENSP00000357288	0	0	0	0	0.102	0	0.900	0.274	0.929
ATP6V0C	ATP6V0E1	9606.ENSP00000329757	9606.ENSP00000429690	0	0	0	0	0.063	0	0.900	0.479	0.946
ATP6V0C	ATP6V0E2	9606.ENSP00000329757	9606.ENSP00000411672	0	0	0	0	0.091	0	0.900	0.578	0.958
ATP6V0C	ATP6V1G1	9606.ENSP00000329757	9606.ENSP00000363162	0	0	0	0	0.112	0.716	0.900	0.724	0.992
ATP6V0C	ATP6V1C1	9606.ENSP00000329757	9606.ENSP00000379203	0	0	0	0	0.143	0.718	0.900	0.789	0.994
ATP6V0C	ATP6V1H	9606.ENSP00000329757	9606.ENSP00000352522	0	0	0	0	0.077	0.736	0.900	0.835	0.995
ATP6V0D1	ATP6V1D	9606.ENSP00000290949	9606.ENSP00000216442	0.219	0	0	0	0.573	0.839	0.900	0.816	0.998
ATP6V0D1	ATP6V1B1	9606.ENSP00000290949	9606.ENSP00000234396	0.167	0	0	0	0.585	0.749	0.900	0.794	0.997
ATP6V0D1	ATP6V1E1	9606.ENSP00000290949	9606.ENSP00000253413	0.167	0	0	0	0.272	0.721	0.900	0.744	0.994
ATP6V0D1	TCIRG1	9606.ENSP00000290949	9606.ENSP00000265686	0.111	0	0	0	0.188	0.838	0.900	0.690	0.995
ATP6V0D1	ATP6V1C2	9606.ENSP00000290949	9606.ENSP00000272238	0	0	0	0	0.459	0.721	0.900	0.769	0.996
ATP6V0D1	ATP6V1A	9606.ENSP00000290949	9606.ENSP00000273398	0.219	0	0	0	0.321	0.752	0.900	0.831	0.997
ATP6V0D1	ATP6V0D2	9606.ENSP00000290949	9606.ENSP00000285393	0	0	0	0.971	0	0.816	0.900	0.482	0.981
ATP6V0D1	WIPI2	9606.ENSP00000290949	9606.ENSP00000288828	0	0	0	0	0	0	0	0.465	0.465
ATP6V0D1	MTMR3	9606.ENSP00000290949	9606.ENSP00000384651	0	0	0	0	0	0	0	0.401	0.401
ATP6V0D1	CDK5	9606.ENSP00000290949	9606.ENSP00000419782	0	0	0	0	0.077	0	0	0.439	0.460
ATP6V0D1	VPS35	9606.ENSP00000290949	9606.ENSP00000299138	0	0	0	0	0.564	0	0	0.086	0.584
ATP6V0D1	VPS39	9606.ENSP00000290949	9606.ENSP00000335193	0	0	0	0	0.548	0.194	0	0.172	0.672
ATP6V0D1	LAMTOR2	9606.ENSP00000290949	9606.ENSP00000357288	0	0	0	0	0.077	0.742	0	0.129	0.774
ATP6V0D1	ATP6V0E2	9606.ENSP00000290949	9606.ENSP00000411672	0	0	0	0	0.114	0.293	0.900	0.510	0.965
ATP6V0D1	ATP6V0E1	9606.ENSP00000290949	9606.ENSP00000429690	0	0	0	0	0.114	0.293	0.900	0.587	0.970
ATP6V0D1	ATP6V1G1	9606.ENSP00000290949	9606.ENSP00000363162	0	0	0	0	0.195	0.721	0.900	0.725	0.993
ATP6V0D1	ATP6V1C1	9606.ENSP00000290949	9606.ENSP00000379203	0	0	0	0	0.516	0.721	0.900	0.734	0.995
ATP6V0D1	ATP6V1H	9606.ENSP00000290949	9606.ENSP00000352522	0	0	0	0	0.490	0.838	0.900	0.784	0.997
ATP6V0D2	ATP6V1D	9606.ENSP00000285393	9606.ENSP00000216442	0.219	0	0	0	0.573	0.735	0.900	0.765	0.997
ATP6V0D2	ATP6V1B1	9606.ENSP00000285393	9606.ENSP00000234396	0.167	0	0	0	0.585	0.760	0.900	0.770	0.997
ATP6V0D2	ATP6V1E1	9606.ENSP00000285393	9606.ENSP00000253413	0.167	0	0	0	0.234	0.721	0.900	0.712	0.993
ATP6V0D2	TCIRG1	9606.ENSP00000285393	9606.ENSP00000265686	0.111	0	0	0	0.188	0.918	0.900	0.689	0.997
ATP6V0D2	ATP6V1C2	9606.ENSP00000285393	9606.ENSP00000272238	0	0	0	0	0.459	0.721	0.900	0.724	0.995
ATP6V0D2	ATP6V1A	9606.ENSP00000285393	9606.ENSP00000273398	0.219	0	0	0	0.321	0.628	0.900	0.754	0.994
ATP6V0D2	LAMP2	9606.ENSP00000285393	9606.ENSP00000408411	0	0	0	0	0	0	0	0.424	0.424
ATP6V0D2	VPS35	9606.ENSP00000285393	9606.ENSP00000299138	0	0	0	0	0.564	0	0	0.128	0.603
ATP6V0D2	VPS39	9606.ENSP00000285393	9606.ENSP00000335193	0	0	0	0	0.548	0.194	0	0.186	0.677
ATP6V0D2	ATP6V0E1	9606.ENSP00000285393	9606.ENSP00000429690	0	0	0	0	0.114	0.293	0.900	0.487	0.963
ATP6V0D2	ATP6V0E2	9606.ENSP00000285393	9606.ENSP00000411672	0	0	0	0	0.114	0.293	0.900	0.617	0.972
ATP6V0D2	ATP6V1G1	9606.ENSP00000285393	9606.ENSP00000363162	0	0	0	0	0.195	0.721	0.900	0.722	0.992
ATP6V0D2	ATP6V1C1	9606.ENSP00000285393	9606.ENSP00000379203	0	0	0	0	0.516	0.721	0.900	0.714	0.995
ATP6V0D2	ATP6V1H	9606.ENSP00000285393	9606.ENSP00000352522	0	0	0	0	0.490	0.735	0.900	0.764	0.996
ATP6V0E1	ATP6V1D	9606.ENSP00000429690	9606.ENSP00000216442	0	0	0	0	0.192	0	0.900	0.473	0.953
ATP6V0E1	ATP6V1B1	9606.ENSP00000429690	9606.ENSP00000234396	0	0	0	0	0.116	0	0.900	0.516	0.953
ATP6V0E1	ATP6V1E1	9606.ENSP00000429690	9606.ENSP00000253413	0	0	0	0	0.109	0.379	0.900	0.562	0.972
ATP6V0E1	TCIRG1	9606.ENSP00000429690	9606.ENSP00000265686	0	0	0	0	0.061	0.263	0.900	0.394	0.952
ATP6V0E1	ATP6V1C2	9606.ENSP00000429690	9606.ENSP00000272238	0	0	0	0	0.062	0	0.900	0.580	0.957
ATP6V0E1	ATP6V1A	9606.ENSP00000429690	9606.ENSP00000273398	0	0	0	0	0.061	0	0.900	0.454	0.944
ATP6V0E1	ATP6V1H	9606.ENSP00000429690	9606.ENSP00000352522	0	0	0	0	0.063	0	0.900	0.721	0.971
ATP6V0E1	ATP6V1G1	9606.ENSP00000429690	9606.ENSP00000363162	0	0	0	0	0.246	0	0.900	0.579	0.965
ATP6V0E1	ATP6V1C1	9606.ENSP00000429690	9606.ENSP00000379203	0	0	0	0	0.062	0	0.900	0.537	0.952
ATP6V0E1	ATP6V0E2	9606.ENSP00000429690	9606.ENSP00000411672	0	0	0	0.908	0	0	0.900	0.904	0.908
ATP6V0E2	ATP6V1D	9606.ENSP00000411672	9606.ENSP00000216442	0	0	0	0	0.147	0	0.900	0.348	0.939
ATP6V0E2	ATP6V1B1	9606.ENSP00000411672	9606.ENSP00000234396	0	0	0	0	0.120	0	0.900	0.527	0.954
ATP6V0E2	ATP6V1E1	9606.ENSP00000411672	9606.ENSP00000253413	0	0	0	0	0.064	0	0.900	0.657	0.965
ATP6V0E2	TCIRG1	9606.ENSP00000411672	9606.ENSP00000265686	0	0	0	0	0	0.263	0.900	0.408	0.952
ATP6V0E2	ATP6V1C2	9606.ENSP00000411672	9606.ENSP00000272238	0	0	0	0	0.062	0	0.900	0.569	0.956
ATP6V0E2	ATP6V1A	9606.ENSP00000411672	9606.ENSP00000273398	0	0	0	0	0.061	0	0.900	0.444	0.943
ATP6V0E2	ATP6V1H	9606.ENSP00000411672	9606.ENSP00000352522	0	0	0	0	0.063	0	0.900	0.661	0.965
ATP6V0E2	ATP6V1G1	9606.ENSP00000411672	9606.ENSP00000363162	0	0	0	0	0.224	0	0.900	0.698	0.974
ATP6V0E2	ATP6V1C1	9606.ENSP00000411672	9606.ENSP00000379203	0	0	0	0	0.062	0	0.900	0.520	0.951
ATP6V0E2	GRAMD1A	9606.ENSP00000411672	9606.ENSP00000441032	0	0	0	0	0	0	0	0.497	0.497
ATP6V1A	ATP6V1D	9606.ENSP00000273398	9606.ENSP00000216442	0.295	0	0.439	0	0.305	0.950	0.900	0.869	0.999
ATP6V1A	VPS18	9606.ENSP00000273398	9606.ENSP00000220509	0	0	0	0	0.061	0.366	0	0.192	0.477
ATP6V1A	ATP6V1B1	9606.ENSP00000273398	9606.ENSP00000234396	0.219	0	0.448	0.582	0.649	0.947	0.900	0.867	0.999
ATP6V1A	ATP6V1E1	9606.ENSP00000273398	9606.ENSP00000253413	0.219	0	0	0	0.344	0.863	0.900	0.832	0.998
ATP6V1A	LAMTOR5	9606.ENSP00000273398	9606.ENSP00000256644	0	0	0	0	0	0	0.600	0	0.600
ATP6V1A	TCIRG1	9606.ENSP00000273398	9606.ENSP00000265686	0.167	0	0	0	0.230	0.411	0.900	0.770	0.989
ATP6V1A	ATP6V1C2	9606.ENSP00000273398	9606.ENSP00000272238	0	0	0	0	0.511	0.952	0.900	0.832	0.999
ATP6V1A	CAPN1	9606.ENSP00000273398	9606.ENSP00000431984	0	0	0	0	0	0.410	0	0	0.410
ATP6V1A	LAMP2	9606.ENSP00000273398	9606.ENSP00000408411	0	0	0	0	0.161	0.137	0	0.313	0.460
ATP6V1A	VPS11	9606.ENSP00000273398	9606.ENSP00000481126	0	0	0	0	0.080	0.366	0	0.211	0.500
ATP6V1A	VPS41	9606.ENSP00000273398	9606.ENSP00000309457	0	0	0	0	0.085	0	0	0.536	0.557
ATP6V1A	LAMTOR4	9606.ENSP00000273398	9606.ENSP00000343118	0	0	0	0	0	0	0.600	0	0.600
ATP6V1A	LAMTOR2	9606.ENSP00000273398	9606.ENSP00000357288	0	0	0	0	0.049	0	0.600	0.165	0.654
ATP6V1A	ATP6V1G1	9606.ENSP00000273398	9606.ENSP00000363162	0	0	0	0	0.186	0.615	0.900	0.809	0.993
ATP6V1A	ATP6V1C1	9606.ENSP00000273398	9606.ENSP00000379203	0	0	0	0	0.538	0.761	0.900	0.834	0.997
ATP6V1A	ATP6V1H	9606.ENSP00000273398	9606.ENSP00000352522	0	0	0	0	0.787	0.951	0.900	0.869	0.999
ATP6V1B1	ATP6V1D	9606.ENSP00000234396	9606.ENSP00000216442	0.219	0	0.441	0	0.345	0.941	0.900	0.827	0.999
ATP6V1B1	VPS11	9606.ENSP00000234396	9606.ENSP00000481126	0	0	0	0	0.078	0	0	0.387	0.410
ATP6V1B1	LAMTOR5	9606.ENSP00000234396	9606.ENSP00000256644	0	0	0	0	0	0	0.600	0.063	0.609
ATP6V1B1	LAMTOR4	9606.ENSP00000234396	9606.ENSP00000343118	0	0	0	0	0	0	0.600	0.086	0.618
ATP6V1B1	LAMTOR2	9606.ENSP00000234396	9606.ENSP00000357288	0	0	0	0	0	0.742	0.600	0.313	0.922
ATP6V1B1	ATP6V1H	9606.ENSP00000234396	9606.ENSP00000352522	0	0	0	0	0.515	0.762	0.900	0.833	0.997
ATP6V1B1	ATP6V1G1	9606.ENSP00000234396	9606.ENSP00000363162	0	0	0	0	0.129	0.926	0.900	0.768	0.998
ATP6V1B1	ATP6V1C2	9606.ENSP00000234396	9606.ENSP00000272238	0	0	0	0	0.328	0.951	0.900	0.814	0.999
ATP6V1B1	ATP6V1E1	9606.ENSP00000234396	9606.ENSP00000253413	0.167	0	0	0	0.356	0.949	0.900	0.814	0.999
ATP6V1B1	TCIRG1	9606.ENSP00000234396	9606.ENSP00000265686	0.111	0	0	0	0.233	0.882	0.900	0.920	0.999
ATP6V1B1	ATP6V1C1	9606.ENSP00000234396	9606.ENSP00000379203	0	0	0	0	0.328	0.925	0.900	0.833	0.999
ATP6V1C1	ATP6V1D	9606.ENSP00000379203	9606.ENSP00000216442	0	0	0	0	0.649	0.737	0.900	0.832	0.998
ATP6V1C1	ATP6V1E1	9606.ENSP00000379203	9606.ENSP00000253413	0	0	0	0	0.470	0.828	0.900	0.772	0.997
ATP6V1C1	LAMTOR5	9606.ENSP00000379203	9606.ENSP00000256644	0	0	0	0	0.064	0.373	0.600	0	0.744
ATP6V1C1	TCIRG1	9606.ENSP00000379203	9606.ENSP00000265686	0	0	0	0	0.148	0.383	0.900	0.704	0.982
ATP6V1C1	ATP6V1C2	9606.ENSP00000379203	9606.ENSP00000272238	0	0	0	0.964	0	0.568	0.800	0.614	0.911
ATP6V1C1	LAMTOR4	9606.ENSP00000379203	9606.ENSP00000343118	0	0	0	0	0	0	0.600	0	0.600
ATP6V1C1	ATP6V1H	9606.ENSP00000379203	9606.ENSP00000352522	0	0	0	0	0.690	0.735	0.900	0.831	0.998
ATP6V1C1	LAMTOR2	9606.ENSP00000379203	9606.ENSP00000357288	0	0	0	0	0	0	0.600	0.176	0.656
ATP6V1C1	ATP6V1G1	9606.ENSP00000379203	9606.ENSP00000363162	0	0	0	0	0.151	0.721	0.900	0.790	0.994
ATP6V1C2	ATP6V1D	9606.ENSP00000272238	9606.ENSP00000216442	0	0	0	0	0.648	0.915	0.900	0.823	0.999
ATP6V1C2	ATP6V1E1	9606.ENSP00000272238	9606.ENSP00000253413	0	0	0	0	0.458	0.913	0.900	0.735	0.998
ATP6V1C2	LAMTOR5	9606.ENSP00000272238	9606.ENSP00000256644	0	0	0	0	0.062	0	0.600	0	0.608
ATP6V1C2	TCIRG1	9606.ENSP00000272238	9606.ENSP00000265686	0	0	0	0	0.148	0.383	0.900	0.700	0.982
ATP6V1C2	LAMTOR4	9606.ENSP00000272238	9606.ENSP00000343118	0	0	0	0	0	0	0.600	0	0.600
ATP6V1C2	LAMTOR2	9606.ENSP00000272238	9606.ENSP00000357288	0	0	0	0	0	0	0.600	0.130	0.637
ATP6V1C2	ATP6V1G1	9606.ENSP00000272238	9606.ENSP00000363162	0	0	0	0	0.147	0.949	0.900	0.789	0.998
ATP6V1C2	ATP6V1H	9606.ENSP00000272238	9606.ENSP00000352522	0	0	0	0	0.669	0.735	0.900	0.820	0.998
ATP6V1D	LAMTOR5	9606.ENSP00000216442	9606.ENSP00000256644	0	0	0	0	0.083	0	0.600	0	0.617
ATP6V1D	LAMTOR4	9606.ENSP00000216442	9606.ENSP00000343118	0	0	0	0	0.082	0	0.600	0	0.617
ATP6V1D	VAMP8	9606.ENSP00000216442	9606.ENSP00000263864	0	0	0	0	0.059	0.076	0.900	0	0.905
ATP6V1D	LAMTOR2	9606.ENSP00000216442	9606.ENSP00000357288	0	0	0	0	0.100	0	0.900	0.260	0.927
ATP6V1D	TCIRG1	9606.ENSP00000216442	9606.ENSP00000265686	0.167	0	0	0	0.064	0.896	0.900	0.604	0.996
ATP6V1D	ATP6V1G1	9606.ENSP00000216442	9606.ENSP00000363162	0	0	0	0	0.333	0.828	0.900	0.804	0.997
ATP6V1D	ATP6V1E1	9606.ENSP00000216442	9606.ENSP00000253413	0.219	0	0	0	0.586	0.959	0.900	0.821	0.999
ATP6V1D	ATP6V1H	9606.ENSP00000216442	9606.ENSP00000352522	0	0	0	0	0.453	0.966	0.900	0.869	0.999
ATP6V1E1	CHMP3	9606.ENSP00000253413	9606.ENSP00000405575	0	0	0	0	0.061	0.261	0	0.225	0.415
ATP6V1E1	LAMTOR4	9606.ENSP00000253413	9606.ENSP00000343118	0	0	0	0	0.066	0	0.600	0	0.610
ATP6V1E1	LAMTOR2	9606.ENSP00000253413	9606.ENSP00000357288	0	0	0	0	0.063	0	0.600	0.050	0.613
ATP6V1E1	LAMTOR5	9606.ENSP00000253413	9606.ENSP00000256644	0	0	0	0	0.098	0	0.600	0	0.623
ATP6V1E1	BID	9606.ENSP00000253413	9606.ENSP00000318822	0	0	0	0	0	0	0	0.647	0.647
ATP6V1E1	TCIRG1	9606.ENSP00000253413	9606.ENSP00000265686	0.111	0	0	0	0.064	0.883	0.900	0.629	0.995
ATP6V1E1	ATP6V1G1	9606.ENSP00000253413	9606.ENSP00000363162	0	0	0	0	0.290	0.874	0.900	0.800	0.997
ATP6V1E1	ATP6V1H	9606.ENSP00000253413	9606.ENSP00000352522	0	0	0	0	0.693	0.956	0.900	0.834	0.999
ATP6V1G1	LAMTOR5	9606.ENSP00000363162	9606.ENSP00000256644	0	0	0	0	0.106	0	0.600	0	0.627
ATP6V1G1	TCIRG1	9606.ENSP00000363162	9606.ENSP00000265686	0	0	0	0	0	0.402	0.900	0.568	0.971
ATP6V1G1	LAMTOR4	9606.ENSP00000363162	9606.ENSP00000343118	0	0	0	0	0.089	0	0.600	0	0.620
ATP6V1G1	ATP6V1H	9606.ENSP00000363162	9606.ENSP00000352522	0	0	0	0	0.173	0.735	0.900	0.831	0.995
ATP6V1G1	LAMTOR2	9606.ENSP00000363162	9606.ENSP00000357288	0	0	0	0	0.103	0	0.600	0.144	0.666
ATP6V1H	LAMTOR5	9606.ENSP00000352522	9606.ENSP00000256644	0	0	0	0	0.062	0	0.600	0	0.608
ATP6V1H	TCIRG1	9606.ENSP00000352522	9606.ENSP00000265686	0	0	0	0	0.232	0.564	0.900	0.721	0.989
ATP6V1H	LAMTOR4	9606.ENSP00000352522	9606.ENSP00000343118	0	0	0	0	0.047	0	0.600	0	0.602
ATP6V1H	LAMTOR2	9606.ENSP00000352522	9606.ENSP00000357288	0	0	0	0	0.068	0	0.600	0.158	0.658
BAG3	STUB1	9606.ENSP00000358081	9606.ENSP00000219548	0	0	0	0	0.069	0.527	0	0.614	0.815
BAG3	HSPB1	9606.ENSP00000358081	9606.ENSP00000248553	0	0	0	0	0.107	0.453	0	0.482	0.725
BAG3	GABARAPL1	9606.ENSP00000358081	9606.ENSP00000266458	0	0	0	0	0.062	0.169	0	0.305	0.411
BAG3	MAP1LC3B	9606.ENSP00000358081	9606.ENSP00000268607	0	0	0	0	0.062	0.169	0	0.381	0.475
BAG3	WDFY3	9606.ENSP00000358081	9606.ENSP00000295888	0	0	0	0	0.142	0.128	0	0.354	0.474
BAG3	SYNPO2	9606.ENSP00000358081	9606.ENSP00000306015	0	0	0	0	0.063	0.328	0	0.651	0.761
BAG3	CASP3	9606.ENSP00000358081	9606.ENSP00000311032	0	0	0	0	0	0.396	0	0.319	0.571
BAG3	HSP90AA1	9606.ENSP00000358081	9606.ENSP00000335153	0	0	0	0	0.045	0.138	0	0.561	0.607
BAG3	BECN1	9606.ENSP00000358081	9606.ENSP00000355231	0	0	0	0	0.067	0	0	0.641	0.652
BAG3	MCL1	9606.ENSP00000358081	9606.ENSP00000358022	0	0	0	0	0.062	0.333	0	0.665	0.772
BAG3	USP10	9606.ENSP00000358081	9606.ENSP00000457411	0	0	0	0	0.110	0.132	0	0.390	0.488
BAG3	BCL2	9606.ENSP00000358081	9606.ENSP00000381185	0	0	0	0	0.061	0.454	0	0.093	0.494
BAG3	SRC	9606.ENSP00000358081	9606.ENSP00000362680	0	0	0	0	0	0.102	0	0.479	0.512
BAG3	MAP1LC3A	9606.ENSP00000358081	9606.ENSP00000363970	0	0	0	0	0.062	0.169	0	0.426	0.513
BAG3	MAPK8	9606.ENSP00000358081	9606.ENSP00000378974	0	0	0	0	0	0.089	0	0.520	0.545
BAG3	NBR1	9606.ENSP00000358081	9606.ENSP00000411250	0	0	0	0	0.061	0.167	0	0.517	0.589
BAG3	SQSTM1	9606.ENSP00000358081	9606.ENSP00000374455	0	0	0	0	0.076	0.365	0	0.550	0.713
BAG3	HSPA8	9606.ENSP00000358081	9606.ENSP00000432083	0	0	0	0	0.083	0.557	0.900	0.800	0.990
BCL2	EP300	9606.ENSP00000381185	9606.ENSP00000263253	0	0	0	0	0	0	0.900	0.117	0.907
BCL2	STAT3	9606.ENSP00000381185	9606.ENSP00000264657	0	0	0	0	0	0.186	0.900	0.225	0.931
BCL2	TP53	9606.ENSP00000381185	9606.ENSP00000269305	0	0	0	0	0.050	0.525	0.900	0.705	0.984
BCL2	LRRK2	9606.ENSP00000381185	9606.ENSP00000298910	0	0	0	0	0.076	0.379	0	0.063	0.415
BCL2	ITPR1	9606.ENSP00000381185	9606.ENSP00000306253	0	0	0	0	0.077	0.379	0	0.153	0.472
BCL2	CASP3	9606.ENSP00000381185	9606.ENSP00000311032	0	0	0	0	0	0.461	0	0.578	0.763
BCL2	BID	9606.ENSP00000381185	9606.ENSP00000318822	0	0	0	0	0	0.818	0.900	0.534	0.990
BCL2	PSEN1	9606.ENSP00000381185	9606.ENSP00000326366	0	0	0	0	0	0.379	0	0.101	0.418
BCL2	HSP90AA1	9606.ENSP00000381185	9606.ENSP00000335153	0	0	0	0	0	0.379	0	0.130	0.437
BCL2	BMF	9606.ENSP00000381185	9606.ENSP00000346697	0	0	0	0	0.063	0.616	0.900	0.365	0.974
BCL2	BECN1	9606.ENSP00000381185	9606.ENSP00000355231	0	0	0	0	0	0.836	0.800	0.456	0.980
BCL2	PARK2	9606.ENSP00000381185	9606.ENSP00000355865	0	0	0	0	0	0.472	0	0.058	0.481
BCL2	MCL1	9606.ENSP00000381185	9606.ENSP00000358022	0	0	0	0.628	0	0.379	0.900	0.574	0.948
BCL2	PRKAA2	9606.ENSP00000381185	9606.ENSP00000360290	0	0	0	0	0	0	0	0.449	0.449
BCL2	BNIP3L	9606.ENSP00000381185	9606.ENSP00000370003	0	0	0	0	0	0.403	0	0.243	0.529
BCL2	SQSTM1	9606.ENSP00000381185	9606.ENSP00000374455	0	0	0	0	0.062	0.379	0	0.144	0.457
BCL2	BCL2L11	9606.ENSP00000381185	9606.ENSP00000376943	0	0	0	0	0	0.959	0.900	0.538	0.997
BCL2	MAPK8	9606.ENSP00000381185	9606.ENSP00000378974	0	0	0	0	0	0.386	0.900	0.290	0.952
BCL2	HIF1A	9606.ENSP00000381185	9606.ENSP00000437955	0	0	0	0	0	0.357	0	0.250	0.497
BCL2	DDIT3	9606.ENSP00000381185	9606.ENSP00000448665	0	0	0	0	0	0	0.800	0.201	0.833
BCL2L11	SIRT1	9606.ENSP00000376943	9606.ENSP00000212015	0	0	0	0	0	0	0	0.494	0.493
BCL2L11	XBP1	9606.ENSP00000376943	9606.ENSP00000216037	0	0	0	0	0	0	0	0.569	0.569
BCL2L11	GAPDH	9606.ENSP00000376943	9606.ENSP00000229239	0	0	0	0	0	0	0	0.595	0.595
BCL2L11	IL4	9606.ENSP00000376943	9606.ENSP00000231449	0	0	0	0	0	0	0	0.624	0.624
BCL2L11	HSPB1	9606.ENSP00000376943	9606.ENSP00000248553	0	0	0	0	0	0	0	0.591	0.591
BCL2L11	PIK3CA	9606.ENSP00000376943	9606.ENSP00000263967	0	0	0	0	0	0	0	0.430	0.430
BCL2L11	STAT3	9606.ENSP00000376943	9606.ENSP00000264657	0	0	0	0	0	0	0	0.568	0.568
BCL2L11	MAP1LC3B	9606.ENSP00000376943	9606.ENSP00000268607	0	0	0	0	0	0	0	0.404	0.404
BCL2L11	TP53	9606.ENSP00000376943	9606.ENSP00000269305	0	0	0	0	0	0	0	0.728	0.728
BCL2L11	IL3	9606.ENSP00000376943	9606.ENSP00000296870	0	0	0	0	0	0	0	0.421	0.420
BCL2L11	CASP3	9606.ENSP00000376943	9606.ENSP00000311032	0	0	0	0	0	0	0.900	0.887	0.988
BCL2L11	BOK	9606.ENSP00000376943	9606.ENSP00000314132	0	0	0	0	0	0.380	0	0.642	0.768
BCL2L11	BID	9606.ENSP00000376943	9606.ENSP00000318822	0	0	0	0	0	0.305	0.800	0.602	0.939
BCL2L11	HSP90AA1	9606.ENSP00000376943	9606.ENSP00000335153	0	0	0	0	0	0	0	0.479	0.479
BCL2L11	BMF	9606.ENSP00000376943	9606.ENSP00000346697	0	0	0	0	0.065	0	0	0.854	0.857
BCL2L11	MTOR	9606.ENSP00000376943	9606.ENSP00000354558	0	0	0	0	0	0	0	0.542	0.542
BCL2L11	BECN1	9606.ENSP00000376943	9606.ENSP00000355231	0	0	0	0	0	0.265	0	0.818	0.861
BCL2L11	MCL1	9606.ENSP00000376943	9606.ENSP00000358022	0	0	0	0	0	0.749	0.900	0.959	0.998
BCL2L11	SRC	9606.ENSP00000376943	9606.ENSP00000362680	0	0	0	0	0	0.064	0.900	0.511	0.950
BCL2L11	FOXO1	9606.ENSP00000376943	9606.ENSP00000368880	0	0	0	0	0	0.294	0	0.840	0.882
BCL2L11	BNIP3L	9606.ENSP00000376943	9606.ENSP00000370003	0	0	0	0	0	0	0	0.450	0.450
BCL2L11	IL10	9606.ENSP00000376943	9606.ENSP00000412237	0	0	0	0	0	0	0	0.400	0.400
BCL2L11	HSPA8	9606.ENSP00000376943	9606.ENSP00000432083	0	0	0	0	0	0	0	0.532	0.532
BCL2L11	ERN1	9606.ENSP00000376943	9606.ENSP00000401445	0	0	0	0	0.060	0.299	0	0.443	0.600
BCL2L11	DDIT3	9606.ENSP00000376943	9606.ENSP00000448665	0	0	0	0	0	0	0.800	0.602	0.917
BCL2L11	MAPK8	9606.ENSP00000376943	9606.ENSP00000378974	0	0	0	0	0	0.379	0.900	0.879	0.991
BCL2L11	FOXO3	9606.ENSP00000376943	9606.ENSP00000385824	0	0	0	0	0	0.379	0.900	0.916	0.994
BECN1	RB1CC1	9606.ENSP00000355231	9606.ENSP00000025008	0	0	0	0	0.061	0	0.900	0.907	0.990
BECN1	KEAP1	9606.ENSP00000355231	9606.ENSP00000171111	0	0	0	0	0.055	0	0	0.458	0.466
BECN1	SIRT1	9606.ENSP00000355231	9606.ENSP00000212015	0	0	0	0	0.050	0	0	0.641	0.644
BECN1	XBP1	9606.ENSP00000355231	9606.ENSP00000216037	0	0	0	0	0	0	0	0.564	0.564
