#node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
ATG5	ATG12	9606.ENSP00000358072	9606.ENSP00000425107	0	0	0	0	0.063	0.995	0.800	0.996	0.999
ATG7	RB1CC1	9606.ENSP00000346437	9606.ENSP00000025008	0	0	0	0	0.063	0	0	0.926	0.927
ATG7	KEAP1	9606.ENSP00000346437	9606.ENSP00000171111	0	0	0	0	0.062	0.121	0	0.647	0.683
ATG7	SIRT1	9606.ENSP00000346437	9606.ENSP00000212015	0.052	0	0	0	0.066	0.486	0	0.969	0.984
ATG7	XBP1	9606.ENSP00000346437	9606.ENSP00000216037	0	0	0	0	0	0	0	0.584	0.584
ATG7	HMOX1	9606.ENSP00000346437	9606.ENSP00000216117	0	0	0	0	0.062	0.142	0	0.341	0.423
ATG7	GAPDH	9606.ENSP00000346437	9606.ENSP00000229239	0	0	0	0	0.052	0.070	0	0.640	0.655
ATG7	MFN2	9606.ENSP00000346437	9606.ENSP00000235329	0	0	0	0	0.063	0.059	0	0.497	0.517
ATG7	ATG14	9606.ENSP00000346437	9606.ENSP00000247178	0	0	0	0	0.062	0	0	0.904	0.906
ATG7	SIRT2	9606.ENSP00000346437	9606.ENSP00000249396	0.052	0	0	0	0.066	0	0	0.789	0.798
ATG7	DRAM1	9606.ENSP00000346437	9606.ENSP00000258534	0	0	0	0	0	0	0	0.570	0.570
ATG7	PIK3C3	9606.ENSP00000346437	9606.ENSP00000262039	0	0	0	0	0.162	0.067	0	0.935	0.944
ATG7	WIPI1	9606.ENSP00000346437	9606.ENSP00000262139	0	0	0	0	0.213	0.244	0	0.894	0.931
ATG7	RHEB	9606.ENSP00000346437	9606.ENSP00000262187	0	0	0	0	0.062	0.076	0	0.616	0.638
ATG7	VMP1	9606.ENSP00000346437	9606.ENSP00000262291	0	0	0	0	0	0	0	0.673	0.673
ATG7	EP300	9606.ENSP00000346437	9606.ENSP00000263253	0	0	0	0	0.062	0.270	0	0.938	0.954
ATG7	CHMP2B	9606.ENSP00000346437	9606.ENSP00000263780	0	0	0	0	0.063	0	0	0.462	0.474
ATG7	EIF2AK4	9606.ENSP00000346437	9606.ENSP00000263791	0.045	0	0	0	0.076	0.061	0	0.403	0.439
ATG7	VAMP8	9606.ENSP00000346437	9606.ENSP00000263864	0	0	0	0	0.062	0.056	0	0.500	0.519
ATG7	STAT3	9606.ENSP00000346437	9606.ENSP00000264657	0	0	0	0	0.051	0.065	0	0.391	0.412
ATG7	GABARAPL1	9606.ENSP00000346437	9606.ENSP00000266458	0	0	0	0	0.066	0.811	0.800	0.993	0.999
ATG7	MAP1LC3B	9606.ENSP00000346437	9606.ENSP00000268607	0	0	0	0	0.066	0.942	0.600	0.976	0.999
ATG7	TP53	9606.ENSP00000346437	9606.ENSP00000269305	0	0	0	0	0	0.270	0	0.963	0.972
ATG7	EPG5	9606.ENSP00000346437	9606.ENSP00000282041	0	0	0	0	0	0	0	0.757	0.757
ATG7	ATG10	9606.ENSP00000346437	9606.ENSP00000282185	0	0	0	0	0	0.789	0.600	0.994	0.999
ATG7	ATP6V0D2	9606.ENSP00000346437	9606.ENSP00000285393	0	0	0	0	0.639	0	0	0.310	0.740
ATG7	WIPI2	9606.ENSP00000346437	9606.ENSP00000288828	0	0	0	0	0.232	0.244	0.650	0.834	0.961
ATG7	ATP6V0D1	9606.ENSP00000346437	9606.ENSP00000290949	0	0	0	0	0.652	0	0	0.188	0.706
ATG7	WDFY3	9606.ENSP00000346437	9606.ENSP00000295888	0	0	0	0	0.049	0.213	0	0.613	0.685
ATG7	KIAA0226	9606.ENSP00000346437	9606.ENSP00000296343	0	0	0	0	0.062	0	0	0.564	0.573
ATG7	LRRK2	9606.ENSP00000346437	9606.ENSP00000298910	0	0	0	0	0.062	0.145	0	0.549	0.607
ATG7	VPS35	9606.ENSP00000346437	9606.ENSP00000299138	0	0	0	0	0.242	0	0	0.291	0.440
ATG7	RAB24	9606.ENSP00000346437	9606.ENSP00000304376	0	0	0	0	0.098	0	0	0.680	0.699
ATG7	GABARAP	9606.ENSP00000346437	9606.ENSP00000306866	0	0	0	0	0.066	0.947	0.800	0.932	0.999
ATG7	CASP3	9606.ENSP00000346437	9606.ENSP00000311032	0	0	0	0	0.062	0.065	0	0.699	0.713
ATG7	ATG4D	9606.ENSP00000346437	9606.ENSP00000311318	0	0	0	0	0.104	0.213	0	0.809	0.853
ATG7	ULK1	9606.ENSP00000346437	9606.ENSP00000324560	0	0	0	0	0.065	0.248	0	0.922	0.940
ATG7	STK11	9606.ENSP00000346437	9606.ENSP00000324856	0	0.001	0	0	0.064	0.057	0	0.480	0.501
ATG7	ATG16L2	9606.ENSP00000346437	9606.ENSP00000326340	0	0	0	0	0.049	0	0	0.806	0.808
ATG7	TBK1	9606.ENSP00000346437	9606.ENSP00000329967	0	0	0	0	0.079	0.059	0	0.401	0.436
ATG7	HSP90AA1	9606.ENSP00000346437	9606.ENSP00000335153	0	0	0	0	0.062	0.056	0	0.509	0.527
ATG7	SNCA	9606.ENSP00000346437	9606.ENSP00000338345	0	0	0	0	0	0	0	0.548	0.548
ATG7	HMGB1	9606.ENSP00000346437	9606.ENSP00000345347	0	0	0	0	0.062	0.057	0	0.390	0.413
ATG7	PRKAA1	9606.ENSP00000346437	9606.ENSP00000346148	0	0	0	0	0.112	0.057	0	0.470	0.517
ATG7	DAPK1	9606.ENSP00000346437	9606.ENSP00000386135	0	0	0	0	0.056	0.070	0	0.388	0.415
ATG7	DDIT3	9606.ENSP00000346437	9606.ENSP00000448665	0	0	0	0	0	0	0	0.424	0.424
ATG7	MCL1	9606.ENSP00000346437	9606.ENSP00000358022	0	0	0	0	0	0.061	0	0.414	0.426
ATG7	TP53INP2	9606.ENSP00000346437	9606.ENSP00000363943	0	0	0	0	0	0	0	0.441	0.441
ATG7	CASP1	9606.ENSP00000346437	9606.ENSP00000433138	0	0	0	0	0.062	0.065	0	0.433	0.459
ATG7	MFN1	9606.ENSP00000346437	9606.ENSP00000420617	0	0	0	0	0.068	0.059	0	0.461	0.487
ATG7	HIF1A	9606.ENSP00000346437	9606.ENSP00000437955	0	0	0	0	0	0	0	0.491	0.491
ATG7	PRKAA2	9606.ENSP00000346437	9606.ENSP00000360290	0	0	0	0	0.112	0.057	0	0.447	0.497
ATG7	SH3GLB1	9606.ENSP00000346437	9606.ENSP00000479919	0	0	0	0	0	0.056	0	0.504	0.511
ATG7	ATP6V1C1	9606.ENSP00000346437	9606.ENSP00000379203	0	0	0	0	0.108	0.458	0	0.071	0.511
ATG7	TOMM20	9606.ENSP00000346437	9606.ENSP00000355566	0	0	0	0	0.064	0	0	0.524	0.535
ATG7	MAPK8	9606.ENSP00000346437	9606.ENSP00000378974	0	0	0	0	0.072	0	0	0.541	0.556
ATG7	HSPA8	9606.ENSP00000346437	9606.ENSP00000432083	0	0	0	0	0.049	0.071	0	0.551	0.569
ATG7	BAG3	9606.ENSP00000346437	9606.ENSP00000358081	0	0	0	0	0.069	0.282	0	0.413	0.574
ATG7	ZFYVE1	9606.ENSP00000346437	9606.ENSP00000450742	0	0	0	0	0.052	0	0	0.570	0.575
ATG7	ERN1	9606.ENSP00000346437	9606.ENSP00000401445	0	0	0	0	0.064	0.145	0	0.515	0.578
ATG7	WDR45B	9606.ENSP00000346437	9606.ENSP00000376139	0	0	0	0	0.087	0.174	0	0.538	0.621
ATG7	BNIP3L	9606.ENSP00000346437	9606.ENSP00000370003	0	0	0	0	0	0	0	0.646	0.647
ATG7	OPTN	9606.ENSP00000346437	9606.ENSP00000368022	0	0	0	0	0	0	0	0.650	0.650
ATG7	CALCOCO2	9606.ENSP00000346437	9606.ENSP00000398523	0	0	0	0	0	0	0	0.654	0.654
ATG7	CLN3	9606.ENSP00000346437	9606.ENSP00000454229	0	0	0	0	0	0.062	0	0.675	0.682
ATG7	PARK2	9606.ENSP00000346437	9606.ENSP00000355865	0	0	0	0	0.062	0	0	0.694	0.701
ATG7	WDR45	9606.ENSP00000346437	9606.ENSP00000348848	0	0	0	0	0.087	0.174	0	0.635	0.701
ATG7	SRC	9606.ENSP00000346437	9606.ENSP00000362680	0	0	0	0	0.049	0.059	0.600	0.270	0.703
ATG7	AKT1	9606.ENSP00000346437	9606.ENSP00000451828	0	0	0	0	0.045	0.059	0	0.717	0.723
ATG7	LAMP2	9606.ENSP00000346437	9606.ENSP00000408411	0	0	0	0	0.049	0	0	0.730	0.732
ATG7	FOXO3	9606.ENSP00000346437	9606.ENSP00000385824	0	0	0	0	0.063	0	0	0.732	0.738
ATG7	BCL2L11	9606.ENSP00000346437	9606.ENSP00000376943	0	0	0	0	0	0	0.600	0.413	0.755
ATG7	ATG2A	9606.ENSP00000346437	9606.ENSP00000366475	0	0	0	0	0.066	0	0	0.766	0.772
ATG7	ATG2B	9606.ENSP00000346437	9606.ENSP00000353010	0	0	0	0	0.066	0	0	0.766	0.772
ATG7	MTOR	9606.ENSP00000346437	9606.ENSP00000354558	0	0	0	0	0.049	0.067	0	0.787	0.794
ATG7	VPS13A	9606.ENSP00000346437	9606.ENSP00000353422	0	0	0	0	0.185	0.270	0	0.685	0.796
ATG7	PINK1	9606.ENSP00000346437	9606.ENSP00000364204	0	0	0	0	0	0.076	0	0.865	0.870
ATG7	ATG4A	9606.ENSP00000346437	9606.ENSP00000361306	0	0	0	0	0.109	0.244	0	0.836	0.880
ATG7	NBR1	9606.ENSP00000346437	9606.ENSP00000411250	0	0	0	0	0.051	0	0	0.882	0.883
ATG7	ULK2	9606.ENSP00000346437	9606.ENSP00000378914	0	0	0	0	0.065	0.248	0	0.848	0.884
ATG7	MAP1LC3B2	9606.ENSP00000346437	9606.ENSP00000450524	0	0	0	0	0.066	0.567	0	0.742	0.886
ATG7	UVRAG	9606.ENSP00000346437	9606.ENSP00000348455	0	0	0	0	0.092	0	0	0.891	0.896
ATG7	ATG9A	9606.ENSP00000346437	9606.ENSP00000386710	0	0	0	0	0.145	0.369	0	0.851	0.913
ATG7	SQSTM1	9606.ENSP00000346437	9606.ENSP00000374455	0	0	0	0	0	0.270	0	0.910	0.931
ATG7	ATG4B	9606.ENSP00000346437	9606.ENSP00000384259	0	0	0	0	0.109	0.244	0	0.922	0.943
ATG7	ATG13	9606.ENSP00000346437	9606.ENSP00000432412	0	0	0	0	0.063	0	0	0.941	0.943
ATG7	BECN1	9606.ENSP00000346437	9606.ENSP00000355231	0	0	0	0	0.081	0.182	0	0.966	0.972
ATG7	ATG16L1	9606.ENSP00000346437	9606.ENSP00000375872	0	0	0	0	0.051	0	0.650	0.933	0.976
ATG7	MAP1LC3A	9606.ENSP00000346437	9606.ENSP00000363970	0	0	0	0	0.066	0.887	0.600	0.908	0.995
ATG7	ATG5	9606.ENSP00000346437	9606.ENSP00000358072	0	0	0	0	0.093	0.577	0.800	0.985	0.998
ATG7	FOXO1	9606.ENSP00000346437	9606.ENSP00000368880	0	0	0	0	0.063	0.835	0	0.989	0.998
ATG7	ATG12	9606.ENSP00000346437	9606.ENSP00000425107	0	0	0	0	0.063	0.941	0.800	0.995	0.999
ATG9A	RB1CC1	9606.ENSP00000386710	9606.ENSP00000025008	0	0	0	0	0	0.143	0	0.854	0.869
ATG9A	VPS18	9606.ENSP00000386710	9606.ENSP00000220509	0	0	0	0	0	0	0	0.423	0.423
ATG9A	ATG14	9606.ENSP00000386710	9606.ENSP00000247178	0	0	0	0	0	0	0.900	0.830	0.982
ATG9A	PIK3C3	9606.ENSP00000386710	9606.ENSP00000262039	0	0	0	0	0.097	0.078	0.900	0.823	0.983
ATG9A	WIPI1	9606.ENSP00000386710	9606.ENSP00000262139	0	0	0	0	0.145	0.641	0	0.815	0.938
ATG9A	VMP1	9606.ENSP00000386710	9606.ENSP00000262291	0	0	0	0	0.066	0	0	0.706	0.714
ATG9A	GABARAPL1	9606.ENSP00000386710	9606.ENSP00000266458	0	0	0	0	0.088	0.165	0	0.771	0.811
ATG9A	MAP1LC3B	9606.ENSP00000386710	9606.ENSP00000268607	0	0	0	0	0.065	0.152	0	0.709	0.749
ATG9A	EPG5	9606.ENSP00000386710	9606.ENSP00000282041	0	0	0	0	0.057	0	0	0.556	0.564
ATG9A	ATG10	9606.ENSP00000386710	9606.ENSP00000282185	0	0	0	0	0	0	0	0.810	0.810
ATG9A	WIPI2	9606.ENSP00000386710	9606.ENSP00000288828	0	0	0	0	0.161	0.529	0	0.788	0.909
ATG9A	WDFY3	9606.ENSP00000386710	9606.ENSP00000295888	0	0	0	0	0.066	0	0	0.448	0.462
ATG9A	VPS35	9606.ENSP00000386710	9606.ENSP00000299138	0	0	0	0	0	0.270	0	0.602	0.697
ATG9A	GABARAP	9606.ENSP00000386710	9606.ENSP00000306866	0	0	0	0	0.065	0.165	0	0.748	0.786
ATG9A	ATG4D	9606.ENSP00000386710	9606.ENSP00000311318	0	0	0	0	0.130	0	0	0.743	0.767
ATG9A	VPS37A	9606.ENSP00000386710	9606.ENSP00000318629	0	0	0	0	0	0	0	0.717	0.717
ATG9A	ULK1	9606.ENSP00000386710	9606.ENSP00000324560	0	0	0	0	0.140	0.647	0	0.794	0.932
ATG9A	ATG16L2	9606.ENSP00000386710	9606.ENSP00000326340	0	0	0	0	0.062	0	0	0.762	0.768
ATG9A	TBK1	9606.ENSP00000386710	9606.ENSP00000329967	0	0	0	0	0.082	0.171	0	0.719	0.769
ATG9A	ATG7	9606.ENSP00000386710	9606.ENSP00000346437	0	0	0	0	0.145	0.369	0	0.851	0.913
ATG9A	UVRAG	9606.ENSP00000386710	9606.ENSP00000348455	0	0	0	0	0.059	0	0	0.747	0.752
ATG9A	WDR45	9606.ENSP00000386710	9606.ENSP00000348848	0	0	0	0	0.144	0	0	0.568	0.614
ATG9A	ATG2B	9606.ENSP00000386710	9606.ENSP00000353010	0	0	0	0	0.139	0.369	0	0.794	0.878
ATG9A	MTOR	9606.ENSP00000386710	9606.ENSP00000354558	0	0	0	0	0.064	0.151	0	0.460	0.533
ATG9A	BECN1	9606.ENSP00000386710	9606.ENSP00000355231	0	0	0	0	0.071	0.181	0.900	0.854	0.987
ATG9A	ATG5	9606.ENSP00000386710	9606.ENSP00000358072	0	0	0	0	0.063	0.181	0	0.870	0.891
ATG9A	ATG4A	9606.ENSP00000386710	9606.ENSP00000361306	0	0	0	0	0.108	0	0	0.810	0.823
ATG9A	MAP1LC3A	9606.ENSP00000386710	9606.ENSP00000363970	0	0	0	0	0.065	0.152	0	0.886	0.902
ATG9A	PINK1	9606.ENSP00000386710	9606.ENSP00000364204	0	0	0	0	0.088	0	0	0.713	0.727
ATG9A	RNF5	9606.ENSP00000386710	9606.ENSP00000364235	0	0	0	0	0.062	0	0	0.669	0.677
ATG9A	ATG2A	9606.ENSP00000386710	9606.ENSP00000366475	0	0	0	0	0.207	0.369	0	0.860	0.924
ATG9A	OPTN	9606.ENSP00000386710	9606.ENSP00000368022	0	0	0	0	0	0	0	0.519	0.519
ATG9A	SQSTM1	9606.ENSP00000386710	9606.ENSP00000374455	0	0	0	0	0.065	0.187	0	0.676	0.732
ATG9A	ATG16L1	9606.ENSP00000386710	9606.ENSP00000375872	0	0	0	0	0.062	0.270	0	0.889	0.917
ATG9A	WDR45B	9606.ENSP00000386710	9606.ENSP00000376139	0	0	0	0	0.144	0	0	0.436	0.496
ATG9A	VTI1A	9606.ENSP00000386710	9606.ENSP00000376792	0	0	0	0	0.067	0.144	0	0.439	0.512
ATG9A	ULK2	9606.ENSP00000386710	9606.ENSP00000378914	0	0	0	0	0.108	0.348	0	0.729	0.828
ATG9A	ATG4B	9606.ENSP00000386710	9606.ENSP00000384259	0	0	0	0	0.150	0	0	0.793	0.816
ATG9A	SMCR8	9606.ENSP00000386710	9606.ENSP00000385025	0	0	0	0	0	0	0	0.414	0.414
ATG9A	CHMP2A	9606.ENSP00000386710	9606.ENSP00000469240	0	0	0	0	0.062	0.058	0	0.397	0.421
ATG9A	C9orf72	9606.ENSP00000386710	9606.ENSP00000482753	0	0	0	0	0	0	0	0.433	0.434
ATG9A	CALCOCO2	9606.ENSP00000386710	9606.ENSP00000398523	0	0	0	0	0	0	0	0.477	0.477
ATG9A	LAMP2	9606.ENSP00000386710	9606.ENSP00000408411	0	0	0	0	0	0	0	0.477	0.477
ATG9A	VPS11	9606.ENSP00000386710	9606.ENSP00000481126	0	0	0	0	0.111	0	0	0.437	0.478
ATG9A	RAB1A	9606.ENSP00000386710	9606.ENSP00000387286	0	0	0	0	0.062	0.056	0	0.546	0.562
ATG9A	ZFYVE1	9606.ENSP00000386710	9606.ENSP00000450742	0	0	0	0	0.137	0	0	0.539	0.586
ATG9A	MAP1LC3B2	9606.ENSP00000386710	9606.ENSP00000450524	0	0	0	0	0.065	0.152	0	0.519	0.586
ATG9A	NBR1	9606.ENSP00000386710	9606.ENSP00000411250	0	0	0	0	0.112	0.149	0	0.736	0.783
ATG9A	ATG13	9606.ENSP00000386710	9606.ENSP00000432412	0	0	0	0	0.076	0	0	0.820	0.827
ATG9A	ATG12	9606.ENSP00000386710	9606.ENSP00000425107	0	0	0	0	0	0.369	0	0.851	0.902
ATM	KEAP1	9606.ENSP00000278616	9606.ENSP00000171111	0	0	0	0	0	0	0	0.404	0.404
ATM	SIRT1	9606.ENSP00000278616	9606.ENSP00000212015	0	0	0	0	0.063	0	0	0.864	0.867
ATM	CSNK2A1	9606.ENSP00000278616	9606.ENSP00000217244	0	0	0	0	0	0	0	0.412	0.412
ATM	GAPDH	9606.ENSP00000278616	9606.ENSP00000229239	0	0	0	0	0	0	0	0.671	0.671
ATM	SIRT2	9606.ENSP00000278616	9606.ENSP00000249396	0	0	0	0	0.063	0	0	0.500	0.512
ATM	PIK3C3	9606.ENSP00000278616	9606.ENSP00000262039	0	0	0	0.549	0.088	0.318	0	0.322	0.437
ATM	RHEB	9606.ENSP00000278616	9606.ENSP00000262187	0	0	0	0	0.052	0.282	0	0.380	0.541
ATM	EP300	9606.ENSP00000278616	9606.ENSP00000263253	0	0	0	0	0.065	0.065	0	0.579	0.599
ATM	KDR	9606.ENSP00000278616	9606.ENSP00000263923	0	0	0	0	0.054	0	0	0.428	0.435
ATM	PIK3CA	9606.ENSP00000278616	9606.ENSP00000263967	0	0	0	0.540	0.088	0.318	0	0.697	0.555
ATM	STAT3	9606.ENSP00000278616	9606.ENSP00000264657	0	0	0	0	0	0	0	0.510	0.510
ATM	PIK3C2A	9606.ENSP00000278616	9606.ENSP00000265970	0	0	0	0	0.122	0.318	0	0.230	0.499
ATM	MAP1LC3B	9606.ENSP00000278616	9606.ENSP00000268607	0	0	0	0	0	0	0.600	0.298	0.707
ATM	TP53	9606.ENSP00000278616	9606.ENSP00000269305	0	0	0	0	0	0.915	0.900	0.989	0.999
ATM	CSNK2B	9606.ENSP00000278616	9606.ENSP00000365042	0	0	0	0	0	0.115	0	0.357	0.407
ATM	BECN1	9606.ENSP00000278616	9606.ENSP00000355231	0	0	0	0	0	0	0	0.437	0.437
ATM	BCL2L11	9606.ENSP00000278616	9606.ENSP00000376943	0	0	0	0	0	0	0	0.459	0.459
ATM	PIK3CB	9606.ENSP00000278616	9606.ENSP00000289153	0	0	0	0.542	0.088	0.318	0	0.402	0.463
ATM	DAPK1	9606.ENSP00000278616	9606.ENSP00000386135	0	0	0	0	0	0.152	0	0.404	0.473
ATM	MAP3K7	9606.ENSP00000278616	9606.ENSP00000358335	0	0	0	0	0.063	0.281	0	0.296	0.485
ATM	PIK3C2B	9606.ENSP00000278616	9606.ENSP00000356155	0	0	0	0	0.109	0.318	0	0.237	0.496
ATM	SRC	9606.ENSP00000278616	9606.ENSP00000362680	0	0	0	0	0	0.056	0	0.516	0.523
ATM	MCL1	9606.ENSP00000278616	9606.ENSP00000358022	0	0	0	0	0.052	0	0	0.519	0.524
ATM	MTOR	9606.ENSP00000278616	9606.ENSP00000354558	0	0	0	0.544	0.133	0.318	0	0.741	0.588
ATM	FOXO1	9606.ENSP00000278616	9606.ENSP00000368880	0	0	0	0	0	0.285	0	0.454	0.593
ATM	NBR1	9606.ENSP00000278616	9606.ENSP00000411250	0	0	0	0	0.062	0	0.600	0.189	0.669
ATM	CASP3	9606.ENSP00000278616	9606.ENSP00000311032	0	0	0	0	0	0	0	0.682	0.682
ATM	IFI16	9606.ENSP00000278616	9606.ENSP00000357113	0	0	0	0	0	0	0	0.691	0.691
ATM	HIF1A	9606.ENSP00000278616	9606.ENSP00000437955	0	0	0	0	0.062	0.270	0	0.589	0.694
ATM	CDK5	9606.ENSP00000278616	9606.ENSP00000419782	0	0	0	0	0	0	0	0.724	0.724
ATM	AKT1	9606.ENSP00000278616	9606.ENSP00000451828	0	0	0	0	0	0.056	0	0.741	0.745
ATM	MAPK8	9606.ENSP00000278616	9606.ENSP00000378974	0	0	0	0	0.049	0	0.600	0.459	0.776
ATM	SQSTM1	9606.ENSP00000278616	9606.ENSP00000374455	0	0	0	0	0	0	0.800	0.295	0.852
ATM	BID	9606.ENSP00000278616	9606.ENSP00000318822	0	0	0	0	0	0	0.900	0.271	0.923
ATM	HSP90AA1	9606.ENSP00000278616	9606.ENSP00000335153	0	0	0	0	0	0	0	0.946	0.947
ATM	STK11	9606.ENSP00000278616	9606.ENSP00000324856	0	0	0	0	0	0.462	0	0.912	0.950
ATM	PLK3	9606.ENSP00000278616	9606.ENSP00000361275	0	0	0	0	0	0	0.900	0.619	0.960
ATM	FOXO3	9606.ENSP00000278616	9606.ENSP00000385824	0	0	0	0	0	0.282	0	0.986	0.990
ATM	KAT5	9606.ENSP00000278616	9606.ENSP00000340330	0	0	0	0	0.083	0.684	0.900	0.991	0.999
ATM	ABL1	9606.ENSP00000278616	9606.ENSP00000361423	0	0	0	0	0	0.875	0.900	0.946	0.999
ATP13A2	CHMP2B	9606.ENSP00000327214	9606.ENSP00000263780	0	0	0	0	0.062	0.062	0	0.405	0.430
ATP13A2	UCHL1	9606.ENSP00000327214	9606.ENSP00000284440	0	0	0	0	0.063	0	0	0.683	0.690
ATP13A2	LRRK2	9606.ENSP00000327214	9606.ENSP00000298910	0.045	0	0	0	0.108	0.103	0	0.891	0.905
ATP13A2	VPS35	9606.ENSP00000327214	9606.ENSP00000299138	0	0	0	0	0.063	0.074	0	0.844	0.853
ATP13A2	GBA	9606.ENSP00000327214	9606.ENSP00000314508	0	0	0	0	0	0	0	0.738	0.738
ATP13A2	PSEN1	9606.ENSP00000327214	9606.ENSP00000326366	0	0	0	0	0.056	0	0	0.405	0.415
ATP13A2	C9orf72	9606.ENSP00000327214	9606.ENSP00000482753	0	0	0	0	0.046	0	0	0.404	0.408
ATP13A2	NHLRC1	9606.ENSP00000327214	9606.ENSP00000345464	0	0	0	0	0.062	0	0	0.396	0.409
ATP13A2	RAB1A	9606.ENSP00000327214	9606.ENSP00000387286	0	0	0	0	0.049	0.059	0	0.410	0.426
ATP13A2	RAB39B	9606.ENSP00000327214	9606.ENSP00000358466	0	0	0	0	0	0.078	0	0.505	0.524
ATP13A2	WDR45	9606.ENSP00000327214	9606.ENSP00000348848	0	0	0	0	0.062	0	0	0.570	0.580
ATP13A2	HSPA8	9606.ENSP00000327214	9606.ENSP00000432083	0	0	0	0	0	0.283	0	0.454	0.592
ATP13A2	EIF4G1	9606.ENSP00000327214	9606.ENSP00000416255	0	0	0	0	0.112	0	0	0.571	0.603
ATP13A2	CLN3	9606.ENSP00000327214	9606.ENSP00000454229	0	0	0	0	0	0	0	0.640	0.640
ATP13A2	C19orf12	9606.ENSP00000327214	9606.ENSP00000376103	0	0	0	0	0	0	0	0.666	0.666
ATP13A2	SNCA	9606.ENSP00000327214	9606.ENSP00000338345	0	0	0	0	0	0	0	0.847	0.847
ATP13A2	PARK2	9606.ENSP00000327214	9606.ENSP00000355865	0	0	0	0	0	0	0	0.868	0.868
ATP13A2	PINK1	9606.ENSP00000327214	9606.ENSP00000364204	0	0	0	0	0.065	0	0	0.881	0.883
ATP13A2	PARK7	9606.ENSP00000327214	9606.ENSP00000418770	0	0	0	0	0	0	0	0.900	0.900
ATP6V0A1	ATP6V1D	9606.ENSP00000264649	9606.ENSP00000216442	0.167	0	0	0	0.065	0.890	0.800	0.679	0.993
ATP6V0A1	ATP6V1B1	9606.ENSP00000264649	9606.ENSP00000234396	0.111	0	0	0	0.237	0.932	0.600	0.811	0.995
ATP6V0A1	ATP6V1E1	9606.ENSP00000264649	9606.ENSP00000253413	0.111	0	0	0	0.067	0.838	0.800	0.708	0.990
ATP6V0A1	VPS35	9606.ENSP00000264649	9606.ENSP00000299138	0	0	0	0	0.108	0.057	0	0.367	0.421
ATP6V0A1	LAMTOR2	9606.ENSP00000264649	9606.ENSP00000357288	0	0	0	0	0	0	0	0.426	0.426
ATP6V0A1	GABARAPL1	9606.ENSP00000264649	9606.ENSP00000266458	0	0	0	0	0.064	0.097	0	0.445	0.490
ATP6V0A1	CHMP4A	9606.ENSP00000264649	9606.ENSP00000324205	0	0	0	0	0	0	0	0.505	0.505
ATP6V0A1	HGS	9606.ENSP00000264649	9606.ENSP00000331201	0	0	0	0	0.109	0.056	0	0.626	0.658
ATP6V0A1	FLCN	9606.ENSP00000264649	9606.ENSP00000285071	0	0	0	0	0.062	0	0	0.679	0.686
ATP6V0A1	TCIRG1	9606.ENSP00000264649	9606.ENSP00000265686	0	0	0	0.935	0	0	0.800	0.677	0.808
ATP6V0A1	ATP6V0A2	9606.ENSP00000264649	9606.ENSP00000332247	0	0	0	0.950	0	0.477	0.800	0.649	0.894
ATP6V0A1	ATP6V0E2	9606.ENSP00000264649	9606.ENSP00000411672	0	0	0	0	0.065	0.704	0.600	0.644	0.955
ATP6V0A1	ATP6V1C2	9606.ENSP00000264649	9606.ENSP00000272238	0	0	0	0	0.150	0.638	0.600	0.768	0.967
ATP6V0A1	ATP6V0E1	9606.ENSP00000264649	9606.ENSP00000429690	0	0	0	0	0	0.819	0.800	0.633	0.985
ATP6V0A1	ATP6V1G1	9606.ENSP00000264649	9606.ENSP00000363162	0	0	0	0	0.062	0.709	0.800	0.805	0.987
ATP6V0A1	ATP6V0B	9606.ENSP00000264649	9606.ENSP00000434729	0.073	0	0	0	0.083	0.730	0.800	0.841	0.991
ATP6V0A1	ATP6V0D2	9606.ENSP00000264649	9606.ENSP00000285393	0.111	0	0	0	0.184	0.794	0.800	0.747	0.991
ATP6V0A1	ATP6V1H	9606.ENSP00000264649	9606.ENSP00000352522	0	0	0	0	0.236	0.788	0.800	0.795	0.992
ATP6V0A1	ATP6V1C1	9606.ENSP00000264649	9606.ENSP00000379203	0	0	0	0	0.150	0.922	0.800	0.756	0.996
ATP6V0A1	ATP6V0D1	9606.ENSP00000264649	9606.ENSP00000290949	0.111	0	0	0	0.240	0.877	0.800	0.818	0.996
ATP6V0A1	ATP6V0C	9606.ENSP00000264649	9606.ENSP00000329757	0.073	0	0	0	0.071	0.922	0.800	0.830	0.997
ATP6V0A1	ATP6V1A	9606.ENSP00000264649	9606.ENSP00000273398	0.167	0	0	0	0.234	0.891	0.800	0.855	0.997
ATP6V0A2	ATP6V1D	9606.ENSP00000332247	9606.ENSP00000216442	0.167	0	0	0	0.065	0.921	0.600	0.636	0.989
ATP6V0A2	ATP6V1B1	9606.ENSP00000332247	9606.ENSP00000234396	0.111	0	0	0	0.237	0.809	0.600	0.828	0.989
ATP6V0A2	ATP6V1E1	9606.ENSP00000332247	9606.ENSP00000253413	0.111	0	0	0	0.067	0.808	0.600	0.701	0.977
ATP6V0A2	ATP6V0A1	9606.ENSP00000332247	9606.ENSP00000264649	0	0	0	0.950	0	0.477	0.800	0.649	0.894
